,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,Fluid
168,00:14:00,347.54999999999995,322.4,25.150000000000006,0.6132826353021483,80,0.31437500000000007,90,0,1,DI_Water
169,00:14:05,347.54999999999995,322.4,25.150000000000006,0.6132826353021483,80,0.31437500000000007,90,0,1,DI_Water
170,00:14:10,347.34999999999997,322.65,24.700000000000003,0.6466132133076999,80,0.30875,90,0,1,DI_Water
171,00:14:15,347.54999999999995,323.15,24.400000000000006,0.6466132133076999,80,0.30500000000000005,90,0,1,DI_Water
172,00:14:20,348.15,323.15,25.0,0.6466132133076999,80,0.3125,90,0,1,DI_Water
173,00:14:25,348.34999999999997,323.4,24.950000000000003,0.6466132133076999,80,0.311875,90,0,1,DI_Water
174,00:14:30,348.34999999999997,323.4,24.950000000000003,0.6466132133076999,80,0.311875,90,0,1,DI_Water
175,00:14:35,348.34999999999997,323.4,24.950000000000003,0.6466132133076999,80,0.311875,90,0,1,DI_Water
176,00:14:40,348.34999999999997,323.4,24.950000000000003,0.6466132133076999,80,0.311875,90,0,1,DI_Water
177,00:14:45,349.34999999999997,324.4,24.950000000000003,0.6466132133076999,80,0.311875,90,0,1,DI_Water
178,00:14:50,349.95,324.4,25.549999999999997,0.6466132133076999,80,0.31937499999999996,90,0,1,DI_Water
179,00:14:55,348.95,323.4,25.549999999999997,0.6466132133076999,80,0.31937499999999996,90,0,1,DI_Water
180,00:15:00,348.95,323.9,25.049999999999997,0.6799437913132514,80,0.313125,90,0,1,DI_Water
181,00:15:05,349.34999999999997,324.15,25.200000000000003,0.6799437913132514,80,0.31500000000000006,90,0,1,DI_Water
182,00:15:10,349.95,324.4,25.549999999999997,0.6799437913132514,80,0.31937499999999996,90,0,1,DI_Water
183,00:15:15,349.95,324.4,25.549999999999997,0.6799437913132514,80,0.31937499999999996,90,0,1,DI_Water
184,00:15:20,349.95,324.4,25.549999999999997,0.6799437913132514,80,0.31937499999999996,90,0,1,DI_Water
185,00:15:25,350.34999999999997,324.4,25.950000000000003,0.6799437913132514,80,0.324375,90,0,1,DI_Water
186,00:15:30,350.75,324.4,26.349999999999994,0.6799437913132514,80,0.3293749999999999,90,0,1,DI_Water
187,00:15:35,350.75,324.4,26.349999999999994,0.6799437913132514,80,0.3293749999999999,90,0,1,DI_Water
188,00:15:40,350.95,324.4,26.549999999999997,0.6799437913132514,80,0.331875,90,0,1,DI_Water
189,00:15:45,351.34999999999997,324.4,26.950000000000003,0.6799437913132514,80,0.33687500000000004,90,0,1,DI_Water
190,00:15:50,351.54999999999995,324.65,26.900000000000006,0.6799437913132514,80,0.33625000000000005,90,0,1,DI_Water
191,00:15:55,351.34999999999997,325.4,25.950000000000003,0.6799437913132514,80,0.324375,90,0,1,DI_Water
192,00:16:00,351.34999999999997,325.4,25.950000000000003,0.6799437913132514,80,0.324375,90,0,1,DI_Water
193,00:16:05,351.75,325.4,26.349999999999994,0.6799437913132514,80,0.3293749999999999,90,0,1,DI_Water
194,00:16:10,351.95,325.4,26.549999999999997,0.6799437913132514,80,0.331875,90,0,1,DI_Water
195,00:16:15,353.34999999999997,326.4,26.950000000000003,0.6799437913132514,80,0.33687500000000004,90,0,1,DI_Water
196,00:16:20,352.15,325.4,26.75,0.6799437913132514,80,0.334375,90,0,1,DI_Water
197,00:16:25,352.15,325.4,26.75,0.6799437913132514,80,0.334375,90,0,1,DI_Water
198,00:16:30,351.95,325.4,26.549999999999997,0.6799437913132514,80,0.331875,90,0,1,DI_Water
199,00:16:35,352.15,325.4,26.75,0.6799437913132514,80,0.334375,90,0,1,DI_Water
200,00:16:40,352.15,325.9,26.25,0.6799437913132514,80,0.328125,90,0,1,DI_Water
201,00:16:45,352.95,325.65,27.299999999999997,0.6799437913132514,80,0.34124999999999994,90,0,1,DI_Water
202,00:16:50,353.15,325.4,27.75,0.6799437913132514,80,0.346875,90,0,1,DI_Water
203,00:16:55,352.95,325.4,27.549999999999997,0.6799437913132514,80,0.344375,90,0,1,DI_Water
204,00:17:00,353.15,325.65,27.5,0.6799437913132514,80,0.34375,90,0,1,DI_Water
205,00:17:05,353.15,325.65,27.5,0.6799437913132514,80,0.34375,90,0,1,DI_Water
206,00:17:10,353.54999999999995,326.15,27.400000000000006,0.6799437913132514,80,0.3425000000000001,90,0,1,DI_Water
207,00:17:15,353.54999999999995,326.4,27.150000000000006,0.6799437913132514,80,0.3393750000000001,90,0,1,DI_Water
