,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase
100,00:08:20,333.75,314.4,19.35,0.6132826353021483,100,0.1935,90,0,1
101,00:08:25,333.95,314.4,19.549999999999997,0.6132826353021483,100,0.19549999999999998,90,0,1
102,00:08:30,334.75,314.4,20.35,0.6132826353021483,100,0.20350000000000001,90,0,1
103,00:08:35,334.75,314.65,20.1,0.6132826353021483,100,0.201,90,0,1
104,00:08:40,334.95,314.4,20.549999999999997,0.6132826353021483,100,0.20549999999999996,90,0,1
105,00:08:45,335.34999999999997,315.15,20.200000000000003,0.6132826353021483,100,0.20200000000000004,90,0,1
106,00:08:50,335.75,315.4,20.35,0.6132826353021483,100,0.20350000000000001,90,0,1
107,00:08:55,336.34999999999997,315.4,20.950000000000003,0.6132826353021483,100,0.20950000000000002,90,0,1
108,00:09:00,336.54999999999995,315.65,20.9,0.6132826353021483,100,0.209,90,0,1
109,00:09:05,336.75,315.65,21.1,0.6132826353021483,100,0.21100000000000002,90,0,1
110,00:09:10,336.75,315.65,21.1,0.6132826353021483,100,0.21100000000000002,90,0,1
111,00:09:15,337.34999999999997,315.65,21.700000000000003,0.6132826353021483,100,0.21700000000000003,90,0,1
112,00:09:20,337.34999999999997,316.15,21.200000000000003,0.6466132133076999,100,0.21200000000000002,90,0,1
113,00:09:25,338.54999999999995,316.9,21.650000000000006,0.6466132133076999,100,0.21650000000000005,90,0,1
114,00:09:30,338.95,317.4,21.549999999999997,0.6466132133076999,100,0.21549999999999997,90,0,1
